"logFC" "t" "P.Value" "adj.P.Val" "B"
"Sdf2l1" -0.119116249146406 -0.852733169956746 0.397856235278312 0.573615585153428 -6.42896960598093
"Sipa1l2" 0.137178089477981 1.37414328748177 0.175499623851533 0.321615043984981 -6.42972406802443
"Sox6" 0.110223098731629 1.22641937878177 0.225760600188443 0.385851651340005 -6.42979368929407
"Galnt13" -0.167764661628898 -1.25322749411467 0.215926810754743 0.373781597934146 -6.4299869746192
"Prmt7" -0.061589725355063 -1.36346971734619 0.178816182893313 0.326158266661715 -6.43009082359728
"Dyrk2" -0.105170970906415 -1.38135486581469 0.173285690024424 0.318324995283565 -6.43112013207371
"Med12l" 0.115907143863588 1.21516673605112 0.229985049923045 0.391411132873309 -6.43112540074467
"Cactin" -0.073091953129685 -1.24937397959666 0.217320487030683 0.375566377477561 -6.43114827395377
"Tppp3" -0.245718692517431 -1.00765632557784 0.31845035766514 0.492812652539453 -6.43117280668354
"Bcl2l11" 0.120710482151507 0.881042895214709 0.382492066962321 0.558728120867298 -6.43126855518825
"Olfm3" 0.203677682596502 1.35607588299498 0.181141652839789 0.328926066542521 -6.43128150895829
"Pdzd4" 0.0803165615740609 1.40517252867167 0.16612637087326 0.308796649572238 -6.43158976616156
"Atf7" -0.147065681575266 -0.663949154070315 0.509759914782769 0.679552222987398 -6.43172192588662
"Selplg" -0.0350529348843097 -0.142020905097503 0.887631757019592 0.977086339549588 -6.4323973050743
"Whsc1" -0.0576942771714282 -1.39142117855626 0.170231396157725 0.314341485342588 -6.43243747556154
"Clcn7" 0.0651740914681067 1.36621127288232 0.177959759867443 0.324855899099588 -6.4326585865051
"Etv3" -0.0802243135866064 -1.02541567836012 0.310081387236017 0.483291722906914 -6.4332049621129
"Scg3" 0.073846203713547 1.40794163933835 0.165309092907429 0.307599732537723 -6.43323900649331
"Hs3st1" 0.192338995595064 1.29360228664577 0.201721537793369 0.356495267488082 -6.43396528863691
"E2f6" 0.0618449439668018 1.25767161524973 0.214327777821131 0.372062211547521 -6.43400685001852
"Jmjd1c" 0.120339735012228 1.39723207940219 0.168487281758633 0.312096009106592 -6.4348636271694
"Sec16b" 0.0293668198916755 0.206808364424717 0.836995811804215 0.944240715470428 -6.43590184535255
"Chrna3" 0.172339370637338 0.53924694179449 0.592099433612222 0.752445953792262 -6.43702484114857
"Apoo" -0.112697334791299 -1.25802787066753 0.214199975862261 0.371880780011355 -6.43828865046576
"LOC361346" -0.107570100669493 -1.03358249132349 0.306283491225087 0.479009403033182 -6.43854038786302
"Lace1" -0.0897566388699002 -0.898647254705108 0.373129409087893 0.548871973981165 -6.43863171561418
"Dscam" -0.109532952621889 -1.38801407663172 0.171260484126791 0.315597390069217 -6.43887200021779
"Tbca" -0.177939341113546 -1.36355590994878 0.178789209552019 0.326158266661715 -6.4388846460936
"Pik3c2b" -0.164379382479988 -1.25296470588243 0.216021640592971 0.373905222049551 -6.43927936009725
"Ret" 0.275366127957145 0.924798232414948 0.359493757265364 0.534891067098802 -6.43957934645301
"Paqr9" -0.0921309840191304 -1.23852333101709 0.221280553638026 0.379960124843617 -6.44030169400288
"Mras" 0.119221245295838 1.38158743296717 0.173214652083549 0.318258209263396 -6.44048250860143
"Arhgef19" 0.0774931568338874 0.630730094234877 0.531077202742997 0.698063367404965 -6.44068396727932
"Stard6" 0.0225147493620733 0.144921848977446 0.885352677649201 0.975756430788716 -6.44170215238995
"Ppil4" -0.103425432946396 -1.35602562039524 0.181157539936218 0.328926066542521 -6.44191772682548
"Fundc1" -0.0982735693816299 -1.03479719976093 0.305721327266606 0.478399203833457 -6.44198957806638
"Igsf9" 0.113182620774135 0.393398326850017 0.695690619367314 0.837440336248804 -6.44234694380537
"Rab24" -0.0918284507787159 -1.33924889625908 0.186520098597512 0.336330110038806 -6.4429389094304
"Fcrl2" -0.102113580224089 -0.392859581658471 0.696085972871079 0.837853086664526 -6.44338281507177
"Mon2" 0.0788955752239613 1.38503932184518 0.172162902579709 0.316918661820793 -6.44349156771298
"Trim67" 0.105049302927436 0.285244029830009 0.77663039207407 0.899739606139787 -6.44397844431759
"Cfdp1" -0.137063687834658 -1.37501476422682 0.175230933931037 0.321270124448304 -6.44401044287886
"Syt3" -0.0915070244169331 -1.36098989991149 0.179593559470813 0.326971550237974 -6.44442613518276
"Slc26a10" 0.0269141856816869 0.149753262443761 0.881559133352848 0.973286628907054 -6.44542570521806
"Bles03" -0.0701663869821003 -1.31658481209979 0.19395524460724 0.345716184968525 -6.44631817142611
"Ankrd33b" -0.0693352319101881 -0.368801938825614 0.713825743794083 0.852013102821415 -6.44664853250144
"Psenen" -0.103837841142656 -1.33012591385752 0.189486470433065 0.340563809380485 -6.44791403816595
"Camta2" 0.152532456961983 1.38239650641277 0.17296769421693 0.317996904092811 -6.44839826033005
"Grhpr" -0.107754647798331 -1.1727150883046 0.246443136837731 0.410884365437642 -6.44966010529059
"Vps37b" -0.0748356774222332 -1.31608571121569 0.194121465887899 0.345973849192395 -6.44973212088344
"Prdx3" -0.10969446735305 -1.36317445130986 0.178908607863958 0.326211370416984 -6.44973730950877
"Scamp3" -0.0697690996398492 -1.28506634736334 0.204664757962593 0.360142316242937 -6.44990888061744
"Tmem53" -0.062293654438546 -0.474818020758382 0.636975249647454 0.789579649950494 -6.45021596579269
"Efr3a" -0.123249202356924 -1.36436870889723 0.178535003391112 0.325794248560469 -6.45057493292782
"Pfdn6" -0.111201083718502 -1.33782064063972 0.186982153893531 0.336935005137191 -6.4512226416889
"Zdhhc18" 0.0841255497838518 1.14188156334762 0.258918957581749 0.425904082573439 -6.45157038302352
"RT1-S3" 0.0905926584387056 0.597619396099555 0.552779473231572 0.717086548175059 -6.45195273132397
"Vangl2" -0.122113989477811 -0.857369866825939 0.395313896254523 0.570869938312427 -6.45197456237891
"Hist1h1d" -0.142530176945805 -1.37276683287676 0.17592465108311 0.322061303811324 -6.45382488781961
"Itm2c" -0.0997155430196894 -1.39236199748945 0.169948071970532 0.313963530922886 -6.45400421715499
"Psma6" -0.126542529759941 -1.37400100927391 0.175543520495832 0.321658574732982 -6.45426777810559
"Disc1" 0.055686415949975 0.329738756729664 0.742968913012362 0.873801043739462 -6.45499932000727
"Naca" -0.116171151879985 -1.38353975548416 0.172619196497487 0.317465846927142 -6.45624796944201
"Pja2" -0.0652084418793315 -1.39493779429871 0.169174243122709 0.312895933336406 -6.45631525733201
"Hmox1" -0.0934628029578156 -0.715291420113052 0.477741626504337 0.650036324293995 -6.45632935464631
"Amigo2" -0.0883064459428242 -0.995267574741145 0.324377908263729 0.498987652159087 -6.45654417820318
"Ppox" -0.0667956927060409 -1.09210568283486 0.279998570037536 0.450644745507903 -6.4568782004981
"Rasgrf1" 0.247586737296976 1.38202953577357 0.173079673030005 0.31809614911762 -6.46000959400035
"Golga1" -0.0709507526759161 -1.32060300176927 0.192620940212834 0.344189382914236 -6.46210381684983
"Grm1" -0.178318499279846 -1.28618382918138 0.204277626290714 0.359619602495471 -6.46213903466289
"Hibch" -0.0908229486238921 -1.12912686005654 0.264209440480283 0.431936282530315 -6.46225061432194
"Kif22" 0.0243143505159796 0.168646663164625 0.866752028579149 0.963533807475143 -6.46244984035818
"Brd3" -0.0903890009244506 -1.31437045893675 0.194693537110989 0.346838587028712 -6.46250374717461
"Aamp" 0.0723775864831757 1.3765431280083 0.174760479070785 0.320665298205374 -6.46308591265971
"Ptpmt1" -0.0918836130078073 -1.27133836551529 0.209465500098346 0.366193592791129 -6.46330581211648
"Gtf2h2" -0.0804699729935985 -1.08801227646807 0.281784109835988 0.452241611562759 -6.464160527123
"Zfp467" 0.0987955149535354 1.04940378659382 0.299016632883153 0.47146491020054 -6.46444172112597
"Hif1an" -0.103789776259251 -1.1059206734017 0.274031020077041 0.444009608414687 -6.46456824767942
"Prrc2c" 0.136268149977245 1.3730460413272 0.175838372101593 0.322035289877883 -6.46487715929323
"Oaz2" 0.0641136791495935 1.37289379109901 0.175885415338394 0.322035289877883 -6.46521776626927
"Hagh" -0.0985276934489245 -1.29077827888425 0.202691726209513 0.357458219308638 -6.46529714786192
"Pex2" -0.0746948558061487 -1.1688002630439 0.248002670051828 0.412451014169719 -6.4667760908258
"Ddc" -0.222002886253702 -0.623409040930813 0.535837171898131 0.702412066823285 -6.4672419441389
"Emc4" -0.107885294353972 -1.32098433663805 0.192494673750932 0.344189382914236 -6.46742881036002
"Elk1" 0.0773603161467642 1.29114866246929 0.202564281703725 0.357272919651732 -6.46796180438601
"Dpy19l1" 0.11093765756684 1.36350834688074 0.178804093678949 0.326158266661715 -6.46811561239789
"Them4" -0.0731490026441175 -1.2598526982443 0.213546230498176 0.37102815306554 -6.46812774954001
"Usmg5" -0.192407475644407 -1.3710545212363 0.176454488647006 0.322624425143581 -6.46812898475445
"Ddx50" -0.070162297974669 -1.33627640252374 0.187482709897405 0.337798871076573 -6.46924322681103
"Anxa7" 0.0699815288197387 1.32051271927908 0.192650843458879 0.344189382914236 -6.46975314174157
"Alas1" 0.0582902538821017 1.3310618642838 0.18918050371357 0.340128739450799 -6.46987383587807
"Pts" -0.0997716630849057 -0.954203463819361 0.3445515340258 0.52116449022381 -6.46991823198641
"Fanca" -0.0345384431716898 -0.232328792245615 0.81722690854076 0.929309727443381 -6.47006798875858
"Vash2" -0.164605386245733 -0.729440130990594 0.469121311678803 0.642542089904692 -6.47047841634759
"Fdx1l" -0.0993259227112764 -1.27925693273748 0.206686184878906 0.362540826705981 -6.47061257178698
"Ide" 0.071389325198834 1.34616802779951 0.184293984047158 0.333256780800482 -6.47092202343674
"LOC100911483" 0.120998553395567 1.34435624182096 0.184874928628366 0.33400472171811 -6.47278709086353
"Tspan14" 0.114666277749376 1.30123651067994 0.199116262523475 0.35287204213751 -6.47291232443938
"Rtcb" -0.0720135962829367 -1.35963229892549 0.180020236792603 0.327494094479503 -6.47304517969953
"Ncoa2" 0.157078518191478 1.3450370132933 0.184656477494806 0.333723323802009 -6.47393809736972
"Ogdhl" 0.122591568426544 1.31703573267609 0.193805161929414 0.345656517534574 -6.47453136157873
"Syt2" -0.190780157026298 -0.59428518200769 0.554989465340786 0.718806291911208 -6.47466487212828
"Atp5sl" 0.0631002486059207 1.2844794488533 0.204868298497053 0.360222689944802 -6.47492442270042
"Arhgap27" 0.00745076459684435 0.0434670049219138 0.965501646284759 1 -6.47501307231814
"Zfp189" 0.0847821394226016 1.17295362239778 0.246348342279913 0.410769205165285 -6.47531051568166
"Tmem101" -0.0673632977207048 -1.15252679664837 0.254561687403312 0.420750210826821 -6.47537550528816
"Lrrc10b" -0.0441445699025977 -0.212927342050554 0.832245676316754 0.940561302555007 -6.47564912055973
"Srsf10" -0.0868937611083755 -1.25453505065536 0.215455424546531 0.373491931674289 -6.47596744003012
"Med27" -0.0635345389300257 -1.19243189069935 0.238696225388782 0.401743257086158 -6.47636327289757
"Xab2" -0.0686419894871626 -1.28276391261505 0.205464127792583 0.360952327471921 -6.47646512067094
"Top2a" 0.170068014349441 0.688940063490111 0.494031937671318 0.665565678556885 -6.47711511384939
"Fam214b" 0.0772955626164493 1.21147147579857 0.231384873249197 0.392963397063929 -6.47754104860287
"Mrpl13" -0.106803498857008 -1.24784158915513 0.217876545157555 0.376096697613338 -6.47798603868196
"Lgalsl" -0.0849535856690107 -1.35940592763124 0.180091457922697 0.327586341447495 -6.47818368635943
"Mal" 0.0894530003879019 0.245802688362253 0.806836856216564 0.922155114314336 -6.47876490829958
"Zcchc7" -0.127529579213321 -1.22896682839437 0.224812210498588 0.384741848617721 -6.47968111115544
"Diaph3" -0.00665105471131314 -0.0484013288951151 0.961588392218789 1 -6.48025909802945
"Guf1" -0.107000318697264 -1.26549034880334 0.211535909369193 0.368577952724129 -6.48118857895448
"Snapc1" -0.0724786221995977 -1.09192315750607 0.280078018340748 0.450656665257529 -6.48132786595942
"Prpf3" -0.0601053576101891 -1.26821861530772 0.210568115707775 0.367493140954914 -6.48155058548087
"Usb1" -0.0686203633911878 -0.800957542241392 0.42692970917269 0.603600659028824 -6.48243166596138
"Fhl2" -0.0948866491343248 -1.21789569361383 0.22895526694923 0.390284656053826 -6.4829166909924
"Mpv17l2" -0.102281260953151 -1.15285096334197 0.254429829867285 0.420632992521493 -6.48309592851713
"Ankrd34c" -0.0674094320235457 -0.500502704848636 0.618907715451057 0.774906629716506 -6.48440162358192
"Fkbp2" -0.0862829493350927 -1.22465071340348 0.226420784606326 0.386817488469465 -6.48473562036739
"Gmfg" -0.000286705796393449 -0.00185886078901524 0.998524209441541 1 -6.48582285310308
"Fkbp11" 0.0495245704522062 0.604005503878657 0.548559068639531 0.713408239034504 -6.4864650450795
"Arhgef2" -0.0794836338776534 -1.36093707539163 0.179610147077933 0.326971550237974 -6.48664209417686
"Plscr3" -0.0710490780310863 -1.09364614108612 0.279328678889762 0.449974747623385 -6.48682504131842
"Zc2hc1c" -0.0592466230313401 -0.348520667726304 0.728906167616013 0.863055300362328 -6.48791855911928
"Rpl39" -0.195748095404893 -1.32082105860246 0.19254873021216 0.344189382914236 -6.48801268236218
"Sptssa" -0.0831708547383565 -1.17538439130715 0.245383844051016 0.409888557076431 -6.48811071120145
"Gpr165" -0.120024797453713 -0.851792741235826 0.398373115679246 0.574101641032567 -6.48902901150633
"Fus" -0.260531694519122 -1.06442565582203 0.292227481760724 0.464243996840131 -6.48967609100325
"Ncaph2" -0.0636246511396052 -1.34545341664341 0.184522955838836 0.33362092927395 -6.49081794260033
"Klf16" -0.0933050391979746 -1.31040778205208 0.196020039830807 0.348696002679978 -6.49097150873526
"Gclm" -0.0864988915476606 -1.2099574440073 0.231960209392411 0.393683981697037 -6.49135804300274
"Churc1" -0.13103234503454 -1.07102221803344 0.289280114792073 0.461029356598265 -6.49139460655035
"Dhfr" -0.01381767078279 -0.0944735118814648 0.925108985236759 1 -6.49183780035421
"Ago3" 0.0869039502503133 1.20072045081936 0.235492961487181 0.397735283129433 -6.49186143748989
"Otud3" -0.0871983672462175 -0.861253645638335 0.393192190931691 0.568945822488961 -6.49193318253277
"Cebpb" 0.0173772918512359 0.142730269189385 0.887074367486506 0.976742092973317 -6.49207929460176
"Napepld" -0.0471150407608695 -0.340723421547233 0.734733187879704 0.867052488712016 -6.49241708595116
"Tab2" 0.0594546355226009 1.3399515511065 0.186293101727874 0.335996672858868 -6.49284083728347
"Hnrnph2" -0.0894586752764961 -1.34712798608807 0.183986740566992 0.332859686975591 -6.49284190810825
"Cndp1" -0.00480965249262755 -0.0308316795875555 0.975525990246234 1 -6.49298974845688
"Ndufs4" -0.0821898565382413 -1.34470573009943 0.184762757577358 0.333877614094469 -6.49341344192485
"Ugt1a7c" -0.0591588677018401 -0.37264360417537 0.710981931132276 0.849253531172962 -6.49359607120993
"Smad4" 0.0602838373818979 1.29555099020405 0.201054096814858 0.35547308149208 -6.49390022580631
"Fmnl1" 0.107795441669646 1.32328238657193 0.191735076799564 0.34344559073609 -6.49427709515234
"Ctns" -0.0621067288044393 -0.893153814784566 0.376035215898571 0.551832979736692 -6.49430804778157
"Mrpl16" -0.0826148450578368 -1.18106477298257 0.243140586040605 0.407120899494854 -6.49450654081613
"C1galt1" -0.0988597285184027 -1.06166837208244 0.293465583032001 0.465709812454315 -6.49472594376805
"Cdc42ep1" 0.138023036143181 0.796721934977233 0.42936333212451 0.606019361030254 -6.49518655537125
"Cryab" 0.138207449460648 0.826713809119286 0.412310313706705 0.588520079107349 -6.49549782227018
"Cpe" 0.0762931775281106 1.36684417677331 0.177762497223649 0.324570011223925 -6.49616683131641
"Myef2" -0.0968267655729844 -1.34740455398532 0.183898295002341 0.332805062657796 -6.49631185722037
"Fnip2" -0.152723100264071 -1.19989479393943 0.235810639327438 0.398103404104012 -6.49645503916644
"Osbp2" -0.0744574055007539 -1.34806057240858 0.183688632033778 0.332500993532917 -6.49713307876978
"Myo7a" -0.0252559619961121 -0.113988021521542 0.909701810919641 0.992080053170507 -6.49739822253186
"Abcd3" 0.0753169218984007 1.34944523097447 0.18324669503711 0.332002095875608 -6.49767769790738
"Tmod1" 0.0433000734625926 0.255419360299503 0.799442501025412 0.916723919206865 -6.49777507058651
"Abcb7" -0.0834702202841439 -0.977277339600211 0.333116518226576 0.508657265209427 -6.49791049082854
"Cct7" -0.0841557714039287 -1.35718169986167 0.180792393675949 0.328412437107409 -6.49841078127658
"Ranbp2" 0.11477721822687 1.35897826753465 0.180226067559291 0.32775531623673 -6.4989290447731
"Eif2s1" -0.104466325841843 -1.32638655215598 0.190712634989023 0.342151451313302 -6.49901017609634
"Mthfd2" -0.0913733194689885 -0.745736923296644 0.459302983411487 0.633331261730251 -6.49968547146311
"Zcchc8" -0.0738488898353806 -1.21328890317639 0.230695625719611 0.392079443073272 -6.50096072871919
"Cwf19l2" -0.0955129111375332 -1.29937588740644 0.199748877687688 0.353752892069945 -6.5012061097076
"Ugt1a9" -0.0550530458851568 -0.348178809903414 0.729161309080534 0.863149916156768 -6.50196850528282
"Ugt1a8" -0.0550530458851572 -0.34767877582722 0.729534559132585 0.863470009990235 -6.5021420504836
"Cbx5" -0.0696328896240916 -1.32949513272277 0.189692887634068 0.340858076136877 -6.50249009576742
"Ciapin1" -0.0705137358537664 -1.29346314781635 0.201769257135055 0.356500693426609 -6.50287396642848
"Snrnp200" 0.0753286817538683 1.35397626294268 0.181806212370029 0.329803862925934 -6.50304540133832
"Mpdz" 0.0980532721625549 1.33495968582421 0.1879103204274 0.338302131556387 -6.50334162582323
"Ube2d2" -0.0829224372663211 -1.32360485942092 0.191628668629401 0.34333201047267 -6.50345166473296
"B4galt6" 0.132362292973501 1.34851711731457 0.183542828301645 0.332274733607184 -6.50358837884507
"Ddx6" 0.145999123107682 1.31444439845154 0.194668850544627 0.346838587028712 -6.50408446849431
